Star Number,RA,Dec,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
15897,317.034484,-58.085922,317.03444628014,-58.08580264053,0.0055974,0.0045879,130.34,6456579702778122368,317.03454094623,0.2691,-58.08597899529,0.2469,14.8694,0.3591,41.4112,41.247,11.26,0.325,-39.68,0.313,396,2.5426,587.18,1.861,6.502,95,0.9816,0.0755,24,1.092,false,305.467,0.89705,19.474957,35.5203,6.37362,21.462349,541.819,17.91326,1.89,3.549089,,,0,,,,,486296561,,0.004214,0.19484,0.014499,19.449366,0.004158,312.752,0.33,5.1983,5.0357,-0.1938,0.435649
15918,38.976526,-11.664674999999999,38.97630243766,-11.66476288934,0.0160558,0.0155011,64.86,5171892759057279360,38.97657836083,0.5888,-11.66471578535,0.5995,11.309,0.6547,17.2736,61.717,60.801,0.999,10.598,0.959,191,1.3539,227.49,1.584,1.062,95,1.3235,0.1779,13,1.069,false,133.643,0.90165,20.372503,26.0074,6.81116,21.8008,223.113,18.876585,1.864,2.924215,,,0,,,94000389764352764,,14790581,,0.007826,0.284361,0.05967,20.347978,0.007673,136.696,0.394,15.9571,15.6027,0.027,0.849337
15932,36.654243,-54.282986,36.65408899325,-54.28293026399,0.0148537,0.0086606,158.75,4743053296893102592,36.6543497313,0.4447,-54.28298594413,0.4974,10.0286,0.5204,19.2707,36.468,34.248,0.609,-12.528,0.892,322,3.4893,456.77,2.648,4.417,95,0.9748,0.1485,23,1.141,false,148.826,1.20843,20.25567,42.2896,7.6298,21.272959,254.006,18.735786,1.991,2.537172,,,0,,,,,503572289,,0.009236,0.195906,0.033517,20.237369,0.009096,151.356,0.579,9.7026,14.195,-0.3572,0.380813
15959,354.385447,-45.986717999999996,354.38581232015,-45.98657796497,0.0094494,0.0063584,9.15,6525650752650933632,354.38547391835,0.3313,-45.98676285592,0.4495,14.0933,0.6069,23.2206,67.301,-52.904,0.409,-41.6,0.592,404,1.888,506.37,1.891,2.397,95,1.1593,0.1026,19,1.067,false,172.416,0.708099,20.095924,26.5097,4.35743,21.78003,303.052,18.544102,1.911,3.235928,,,0,,,,,,,0.005242,0.178485,0.026159,20.070333,0.005154,176.528,0.396,6.4548,9.3838,0.1267,1.043637
15963,336.319487,-58.875792999999994,336.31954576534,-58.8758040728,0.0017521,0.0014815,4.09,6408388795326999424,336.31954576534,1.483,-58.8758040728,1.7509,,,,,,,,,90,2.3274,118.27,4.204,1.443,3,,,7,,false,67.0326,1.21713,21.12165,17.9378,2.99723,22.204117,114.49,19.600977,1.976,2.60314,,,0,,,,,,,0.019906,0.181437,0.132493,21.12165,0.019906,67.0326,0.554,1.483,1.7509,0.024,0.116391
15974,18.211707,-49.308096,18.21187657793,-49.30815465371,0.0394431,0.0163175,0.21,4929072453651437056,18.21176026031,0.8714,-49.30810656512,1.2231,9.1579,1.3842,6.6161,20.205,-17.064,1.033,10.82,2.462,170,1.2639,223.95,2.656,1.044,95,1.0483,0.3157,13,1.069,false,80.9202,1.01576,20.917225,50.3984,16.3201,21.0825,174.598,19.142794,2.78,1.939707,,,0,,,,,504054720,,0.013905,0.351597,0.055021,20.909443,0.013809,81.5023,1.454,16.3181,39.4428,0.0075,0.450568
15985,20.062542,-5.490352,20.06258541122,-5.49037973431,0.0029306,0.0020628,78.27,2481947629106725120,20.06258541122,2.8999,-5.49037973431,2.1057,,,,,,,,,87,1.3947,100.42,0.0,0.0,3,,,7,,false,87.2279,1.30716,20.835728,27.7242,6.06523,21.731394,155.897,19.265799,2.105,2.465595,,,0,,,101410200625631976,1237679322317915123,,,0.016502,0.237543,0.082174,20.835728,0.016502,87.2279,0.703,2.8999,2.1057,0.1412,0.184848
15996,346.975108,-60.764348,346.97514467625,-60.76427860633,0.0183474,0.0157368,113.79,6490229981268199680,346.9751856107,0.6385,-60.76438613698,0.6703,7.7917,0.9514,8.1898,24.609,4.498,1.124,-24.194,1.011,267,3.9559,372.05,1.783,0.7352,95,0.7558,0.2284,21,1.177,false,89.4846,0.720032,20.807997,37.4992,9.25439,21.403488,149.97,19.307882,2.095,2.095606,,,0,,,,,489175152,,0.009161,0.267963,0.051399,20.797517,0.009081,90.3525,0.747,17.9485,16.1903,-0.113,0.258006
16000,15.486201,-40.464634,15.48620875675,-40.46470418746,0.0020819,0.0011178,133.42,4986603785394137984,15.48620875675,1.6961,-40.46470418746,1.6454,,,,,,,,,171,6.7115,319.74,7.558,7.336,3,,,10,,false,74.2344,0.995595,21.010855,24.2617,3.36958,21.876238,116.374,19.58326,1.894,2.292978,,,0,,,,,,,0.01482,0.150818,0.131858,21.010855,0.01482,74.2344,0.518,1.6961,1.6454,-0.5519,0.253566
16010,28.367839,-59.87576,28.36669430909,-59.87565037085,0.0056823,0.0051044,129.36,4714561381499849088,28.36799142689,0.2689,-59.8757682476,0.2761,13.8359,0.3086,44.8377,148.856,146.474,0.34,-26.521,0.339,368,4.4196,571.74,1.905,6.131,95,1.1401,0.0832,28,1.168,false,292.927,0.906709,19.52047,30.7327,5.86209,21.619541,506.789,17.985826,1.835,3.633715,,,0,,,,,503417448,,0.004346,0.207117,0.01643,19.494879,0.004286,299.913,0.263,5.4573,5.3443,-0.1048,2.1055
16017,355.76701,-46.525510999999995,355.76678999178,-46.52543700823,0.0106103,0.0063387,178.26,6525379134624349696,355.76709919233,0.2706,-46.5255449977,0.4611,9.7759,0.5421,18.0348,53.68,47.867,0.389,-24.298,0.657,531,0.5704,615.53,1.374,2.959,95,1.0697,0.0949,20,1.017,false,168.824,0.641532,20.11878,37.3187,4.62104,21.408726,297.092,18.56567,1.981,2.843056,,,0,,,,,490402976,,0.004961,0.134472,0.02591,20.095462,0.004889,172.489,0.523,6.3439,10.6072,-0.0326,0.60656
16031,32.186745,-59.702569,32.18684062744,-59.70257392421,0.0010623,9.417E-4,126.25,4714761973652525696,32.18684062744,1.0217,-59.70257392421,0.9856,,,,,,,,,130,1.5041,149.57,2.404,0.9042,3,,,14,,false,80.0565,0.926025,20.928875,22.3723,7.1148,21.964266,128.716,19.47381,1.887,2.490456,,,0,,,,,,,0.012858,0.345295,0.08403,20.928875,0.012858,80.0565,0.482,1.0217,0.9856,-0.1144,0.174577
16041,34.039010999999995,-61.582153999999996,34.03910167466,-61.58217229187,0.0044163,0.001464,105.07,4701604594744613888,34.03910167466,4.2814,-61.58217229187,1.821,,,,,,,,,49,0.5974,49.12,2.839,0.813,3,,,6,,false,71.3139,1.59587,21.054432,12.1391,1.74013,22.628078,130.999,19.454721,2.007,3.173357,,,0,,,,,,,0.024452,0.155665,0.113131,21.054432,0.024452,71.3139,0.501,4.2814,1.821,-0.5589,0.168727
16074,31.845944,-0.228434,31.84611846984,-0.2281972698,0.0078478,0.0060291,58.01,2507113869718453248,31.84598182822,0.3811,-0.2284922152,0.3385,10.2428,0.4541,22.5587,73.138,-30.744,0.466,-66.363,0.414,214,1.9718,305.22,1.538,2.681,95,0.9061,0.1076,15,1.097,false,254.197,0.97375,19.67444,45.0925,8.57071,21.20328,415.063,18.20261,1.81,3.00067,,,0,,,107720318460236408,1237663783674446112,15202783,,0.004989,0.206384,0.024303,19.648849,0.004909,260.26,0.329,7.3828,6.5903,0.2331,1.058672
16076,31.395214,-50.68199,31.39461198806,-50.68203491696,0.0106287,0.0091083,155.74,4937663835646757376,31.39540078445,0.4568,-50.68200371544,0.4624,6.984,0.5381,12.979,112.674,112.455,0.594,7.021,0.657,372,3.5236,530.66,2.688,3.896,95,1.1023,0.1423,27,1.132,false,128.981,0.619513,20.41105,37.554,6.82728,21.401903,226.102,18.862133,2.044,2.53977,,,0,,,,,503721113,,0.005898,0.197406,0.032,20.392704,0.005821,131.179,0.632,9.3824,10.3876,-0.1154,1.382704
16100,13.876952,1.187003,13.876659093,1.18689593087,0.0076897,0.0049655,55.93,2537546015113253120,13.8770305679,0.2522,1.18697833542,0.1874,13.3135,0.3012,44.2017,85.596,83.564,0.433,18.541,0.373,240,-0.6817,302.91,0.788,1.805,95,1.0114,0.0626,14,0.967,false,442.422,1.35378,19.072777,41.4912,7.26536,21.293652,732.73,17.585535,1.75,3.708117,,,0,,,109420138768724807,1237666340798398641,16756304,,0.004316,0.190139,0.013437,19.047186,0.004257,452.973,0.168,6.9507,5.9561,0.3864,1.122493
16117,358.837073,-0.620139,358.83713564096,-0.62019274315,0.0043171,0.0021735,114.76,2641979484946706176,358.83713564096,4.0246,-0.62019274315,2.6767,,,,,,,,,102,3.0341,144.82,5.099,2.052,3,,,5,,false,84.5375,3.40469,20.869743,25.6089,1.15504,21.817564,131.325,19.452026,1.856,2.365538,,,0,,,,,,,0.043814,0.049049,0.0892,20.869743,0.043814,84.5375,0.469,4.0246,2.6767,-0.4912,0.29712
16136,85.557026,-47.212720999999995,85.55700730044,-47.21271222193,0.0244951,0.0162408,140.75,4795869231286800896,85.55705602626,0.7958,-47.21269858145,1.2702,7.2903,1.368,5.329,8.055,7.447,1.243,3.069,1.361,162,1.9518,199.19,2.996,1.775,95,0.8875,0.2606,17,1.11,false,90.6864,0.896439,20.793512,43.9463,10.1942,21.231237,148.965,19.315187,2.127,1.91605,,,0,,,,,501456156,,0.011081,0.251874,0.062992,20.786129,0.01101,91.3051,0.804,19.9597,21.5728,-0.3826,0.055585
16155,32.005123,-2.218328,32.00520898616,-2.21837766723,0.0033417,0.0015809,97.35,2494217972714759808,32.00520898616,3.3204,-2.21837766723,1.6251,,,,,,,,,80,3.3748,123.46,5.361,2.315,3,,,8,,false,79.7609,1.47585,20.932892,40.6636,6.58924,21.315527,132.093,19.445696,2.166,1.869831,,,0,,,,,,,0.020278,0.175958,0.092162,20.932892,0.020278,79.7609,0.849,3.3204,1.6251,-0.2038,0.357278
